season,round,pick,team,gsis_id,pfr_player_id,cfb_player_id,pfr_player_name,hof,position,category,side,college,age,to,allpro,probowls,seasons_started,w_av,car_av,dr_av,games,pass_completions,pass_attempts,pass_yards,pass_tds,pass_ints,rush_atts,rush_yards,rush_tds,receptions,rec_yards,rec_tds,def_solo_tackles,def_ints,def_sacks,name_clean,best_ppr,best_ppg,best_season,hit24,hit12,games_fantasy
2024,4,113,BAL,00-0039792,WalkDe01,devontez-walker-1,Devontez Walker,False,WR,WR,O,North Carolina,23.0,2025.0,0,0,0,1.0,,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,157.0,4.0,3.0,,1.0,devontez walker,9.1,4.550000190734863,2024.0,0,0,2.0
2024,4,120,MIA,00-0039874,WrigJa04,jaylen-wright-1,Jaylen Wright,False,RB,RB,O,Tennessee,21.0,2025.0,0,0,0,4.0,,4.0,25.0,0.0,0.0,0.0,0.0,0.0,138.0,537.0,2.0,8.0,52.0,0.0,,,,jaylen wright,26.7,2.053846212533804,2024.0,0,0,13.0
2024,4,125,TAM,00-0039361,IrviBu00,markeise-irving-1,Bucky Irving,False,RB,RB,O,Oregon,22.0,2025.0,0,0,0,18.0,,18.0,27.0,0.0,0.0,0.0,0.0,0.0,380.0,1710.0,9.0,77.0,669.0,3.0,,,,bucky irving,260.7,14.483334011501736,2024.0,0,1,18.0
2024,4,127,PHI,00-0039746,ShipWi00,will-shipley-1,Will Shipley,False,RB,RB,O,Clemson,22.0,2025.0,0,0,0,2.0,,2.0,31.0,0.0,0.0,0.0,0.0,0.0,44.0,131.0,0.0,13.0,91.0,0.0,11.0,,,will shipley,29.4,4.899999936421712,2024.0,0,0,6.0
2024,4,128,BUF,00-0039875,DaviRa04,remahn-davis-1,Ray Davis,False,RB,RB,O,Kentucky,24.0,2025.0,1,0,0,10.0,,10.0,34.0,0.0,0.0,0.0,0.0,0.0,171.0,717.0,3.0,27.0,275.0,5.0,,,,ray davis,125.7,6.615789313065378,2024.0,0,0,19.0
2024,4,129,SFO,00-0039363,GuerIs00,isaac-guerendo-1,Isaac Guerendo,False,RB,RB,O,Louisville,24.0,2025.0,0,0,0,4.0,,4.0,30.0,0.0,0.0,0.0,0.0,0.0,84.0,420.0,4.0,15.0,152.0,0.0,2.0,,,isaac guerendo,96.2,7.399999765249399,2024.0,0,0,13.0
2024,4,134,NYJ,00-0039794,AlleBr05,braelon-allen-1,Braelon Allen,False,RB,RB,O,Wisconsin,20.0,2025.0,0,0,0,4.0,,4.0,21.0,0.0,0.0,0.0,0.0,0.0,110.0,410.0,3.0,21.0,165.0,1.0,1.0,,,braelon allen,85.200005,5.011764975155101,2024.0,0,0,17.0
2024,4,135,SFO,00-0039365,CowiJa00,jacob-cowing-1,Jacob Cowing,False,WR,WR,O,Arizona,23.0,2024.0,0,0,0,1.0,,1.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,4.0,80.0,0.0,,,,jacob cowing,12.7,4.233333269755046,2024.0,0,0,3.0
2024,5,142,IND,00-0039816,GoulAn00,anthony-gould-1,Anthony Gould,False,WR,WR,O,Oregon St.,23.0,2025.0,0,0,0,0.0,,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.0,0.0,,,,anthony gould,3.3,3.299999952316284,2024.0,0,0,1.0
2024,5,147,DEN,00-0039373,EstiAu00,audric-estime-1,Audric Estime,False,RB,RB,O,Notre Dame,21.0,2025.0,0,0,0,4.0,,2.0,20.0,0.0,0.0,0.0,0.0,0.0,122.0,508.0,3.0,17.0,130.0,0.0,,,,audric estime,48.7,3.7461539048414965,2024.0,0,0,13.0
2024,5,152,PHI,00-0039747,SmitAi00,ainias-smith-1,Ainias Smith,False,WR,WR,O,Texas A&M,23.0,2024.0,0,0,0,1.0,,1.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,7.0,41.0,1.0,,,,ainias smith,17.699999,5.899999618530273,2024.0,0,0,3.0
2024,5,156,CLE,00-0039379,ThraJa01,jamari-thrash-1,Jamari Thrash,False,WR,WR,O,Louisville,23.0,2025.0,0,0,0,1.0,,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,129.0,0.0,,,,jamari thrash,5.2,0.8666666348775228,2024.0,0,0,6.0
2024,5,165,BAL,00-0039796,AlixRa00,rasheen-ali-1,Rasheen Ali,False,RB,RB,O,Marshall,23.0,2025.0,0,0,0,1.0,,1.0,21.0,0.0,0.0,0.0,0.0,0.0,17.0,55.0,0.0,9.0,68.0,1.0,7.0,,,rasheen ali,3.1,0.7749999761581421,2024.0,0,0,4.0
2024,5,166,NYG,00-0039384,TracTy00,tyrone-tracy-jr-1,Tyrone Tracy Jr.,False,RB,RB,O,Purdue,24.0,2025.0,0,0,1,14.0,,14.0,32.0,0.0,0.0,0.0,0.0,0.0,368.0,1579.0,7.0,74.0,572.0,3.0,,,,tyrone tracy jr,0.0,0.0,,0,0,
2024,5,167,JAX,00-0039385,RobiKe03,keilan-robinson-1,Keilan Robinson,False,RB,RB,O,Texas,24.0,2024.0,0,0,0,0.0,,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,keilan robinson,0.0,0.0,,0,0,
2024,5,170,NOR,00-0039386,MeanBu00,bub-means-1,Bub Means,False,WR,WR,O,Pittsburgh,23.0,2024.0,0,0,0,1.0,,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,118.0,1.0,,,,bub means,26.8,6.699999809265137,2024.0,0,0,4.0
2024,5,173,NYJ,00-0039798,DaviIs00,,Isaiah Davis,False,RB,RB,O,South Dakota St.,22.0,2025.0,0,0,0,5.0,,5.0,33.0,0.0,0.0,0.0,0.0,0.0,73.0,410.0,2.0,30.0,261.0,1.0,8.0,,,isaiah davis,45.9,5.100000169542101,2024.0,0,0,9.0
2024,6,181,LAC,00-0039391,VidaKi00,kimani-vidal-1,Kimani Vidal,False,RB,RB,O,Troy,23.0,2025.0,0,0,0,7.0,,7.0,23.0,0.0,0.0,0.0,0.0,0.0,198.0,798.0,3.0,21.0,198.0,2.0,,,,kimani vidal,32.7,3.6333334181043835,2024.0,0,0,9.0
2024,6,182,TEN,00-0039392,JackJh00,jhaquan-jackson-1,Jha'Quan Jackson,False,WR,WR,O,Tulane,24.0,2024.0,0,0,0,0.0,,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.0,0.0,1.0,8.0,0.0,,,,jhaquan jackson,1.3,0.6499999761581421,2024.0,0,0,2.0
2024,6,184,MIA,00-0039880,WashMa00,malik-washington-1,Malik Washington,False,WR,WR,O,Virginia,23.0,2025.0,0,0,0,7.0,,7.0,31.0,0.0,0.0,0.0,0.0,0.0,22.0,135.0,2.0,72.0,540.0,3.0,,,,malik washington,56.800003,4.733333587646484,2024.0,0,0,12.0
2024,6,185,PHI,00-0039236,WilsJo03,johnny-wilson-3,Johnny Wilson,False,WR,WR,O,Florida St.,23.0,2024.0,0,0,0,0.0,,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,38.0,1.0,,,,johnny wilson,14.8,1.4800000190734863,2024.0,0,0,10.0
2024,6,186,ATL,00-0039393,McClJa05,jase-mcclellan-1,Jase McClellan,False,RB,RB,O,Alabama,22.0,2024.0,0,0,0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,32.0,0.0,0.0,0.0,0.0,,,,jase mcclellan,3.2,1.600000023841858,2024.0,0,0,2.0
2024,6,187,ATL,00-0039394,WashCa01,casey-washington-1,Casey Washington,False,WR,WR,O,Illinois,23.0,2025.0,0,0,0,1.0,,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,108.0,0.0,,,,casey washington,2.4,1.2000000476837158,2024.0,0,0,2.0
2024,6,191,ARI,00-0039397,PalmTe00,tejhaun-palmer-1,Tejhaun Palmer,False,WR,WR,O,Ala-Birmingham,24.0,2025.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,tejhaun palmer,0.0,0.0,,0,0,
2024,6,205,HOU,00-0039405,JordJa00,jawhar-jordan-1,Jawhar Jordan,False,RB,RB,O,Louisville,25.0,2025.0,0,0,0,1.0,,1.0,4.0,0.0,0.0,0.0,0.0,0.0,43.0,193.0,0.0,7.0,34.0,0.0,,,,jawhar jordan,0.0,0.0,,0,0,
2024,6,208,LVR,00-0039407,LaubDy00,,Dylan Laube,False,RB,RB,O,New Hampshire,24.0,2025.0,0,0,0,0.0,,0.0,27.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,3.0,18.0,0.0,4.0,,,dylan laube,-2.0,-2.0,2024.0,0,0,1.0
2024,6,213,LAR,00-0039751,WhitJo04,jordan-whittington-2,Jordan Whittington,False,WR,WR,O,Texas,23.0,2025.0,0,0,0,5.0,,5.0,32.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,0.0,40.0,464.0,0.0,5.0,,,jordan whittington,54.7,7.814285823277065,2024.0,0,0,7.0
2024,6,216,DAL,00-0039410,FlouRy00,,Ryan Flournoy,False,WR,WR,O,SE Missouri St.,24.0,2025.0,0,0,0,5.0,,5.0,27.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,0.0,50.0,577.0,4.0,4.0,,,ryan flournoy,18.2,2.6000001089913503,2024.0,0,0,7.0
2024,7,225,LAC,00-0039415,RiceBr00,brenden-rice-1,Brenden Rice,False,WR,WR,O,USC,22.0,2024.0,0,0,0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,brenden rice,0.0,0.0,,0,0,
2024,7,235,DEN,00-0039424,VeleDe00,devaughn-vele-1,Devaughn Vele,False,WR,WR,O,Utah,26.0,2025.0,0,0,0,6.0,,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,768.0,5.0,,,,devaughn vele,106.5,7.607142857142857,2024.0,0,0,14.0
2024,7,241,MIA,00-0039884,WashTa00,tahj-washington-1,Tahj Washington,False,WR,WR,O,USC,23.0,2025.0,0,0,0,0.0,,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.0,0.0,,,,tahj washington,0.0,0.0,,0,0,
2024,7,253,LAC,00-0039437,JohnCo02,cornelius-johnson-1,Cornelius Johnson,False,WR,WR,O,Michigan,23.0,,0,0,0,,,,,,,,,,,,,,,,,,,cornelius johnson,0.0,0.0,,0,0,
2025,1,2,JAX,00-0040718,HuntTr00,travis-hunter-2,Travis Hunter,False,WR,WR,O,Colorado,22.0,2025.0,0,0,0,5.0,,5.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,298.0,1.0,11.0,,,travis hunter,0.0,0.0,,0,0,
2025,1,6,LVR,00-0040122,JeanAs00,ashton-jeanty-1,Ashton Jeanty,False,RB,RB,O,Boise St.,21.0,2025.0,0,0,0,7.0,,7.0,17.0,0.0,0.0,0.0,0.0,0.0,266.0,975.0,5.0,55.0,346.0,5.0,,,,ashton jeanty,0.0,0.0,,0,0,
2025,1,8,CAR,00-0040124,McMiTe00,tetairoa-mcmillan-1,Tetairoa McMillan,False,WR,WR,O,Arizona,22.0,2025.0,0,0,0,9.0,,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,1014.0,7.0,,,,tetairoa mcmillan,0.0,0.0,,0,0,
2025,1,19,TAM,00-0040129,EgbuEm01,emeka-egbuka-1,Emeka Egbuka,False,WR,WR,O,Ohio St.,22.0,2025.0,0,0,0,9.0,,9.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,63.0,938.0,6.0,,,,emeka egbuka,0.0,0.0,,0,0,
2025,1,22,LAC,00-0040666,HampOm00,omarion-hampton-1,Omarion Hampton,False,RB,RB,O,North Carolina,22.0,2025.0,0,0,0,5.0,,5.0,9.0,0.0,0.0,0.0,0.0,0.0,124.0,545.0,4.0,32.0,192.0,1.0,,,,omarion hampton,0.0,0.0,,0,0,
2025,1,23,GNB,00-0040667,GoldMa02,matthew-golden-1,Matthew Golden,False,WR,WR,O,Texas,22.0,2025.0,0,0,0,4.0,,4.0,14.0,0.0,0.0,0.0,0.0,0.0,10.0,49.0,0.0,29.0,361.0,0.0,,,,matthew golden,0.0,0.0,,0,0,
2025,2,34,HOU,00-0040130,HiggJa00,jayden-higgins-1,Jayden Higgins,False,WR,WR,O,Iowa St.,22.0,2025.0,0,0,0,4.0,,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,525.0,6.0,,,,jayden higgins,0.0,0.0,,0,0,
2025,2,36,CLE,00-0040784,JudkQu00,quinshon-judkins-1,Quinshon Judkins,False,RB,RB,O,Ohio St.,21.0,2025.0,0,0,0,4.0,,4.0,14.0,0.0,0.0,0.0,0.0,0.0,230.0,827.0,7.0,26.0,171.0,0.0,,,,quinshon judkins,0.0,0.0,,0,0,
2025,2,38,NWE,00-0040734,HendTr02,treveyon-henderson-1,TreVeyon Henderson,False,RB,RB,O,Ohio St.,22.0,2025.0,0,0,0,8.0,,8.0,17.0,0.0,0.0,0.0,0.0,0.0,180.0,911.0,9.0,35.0,221.0,1.0,,,,treveyon henderson,0.0,0.0,,0,0,
2025,2,39,CHI,00-0040735,BurdLu00,luther-burden-1,Luther Burden,False,WR,WR,O,Missouri,21.0,2025.0,0,0,0,6.0,,6.0,15.0,0.0,0.0,0.0,0.0,0.0,6.0,37.0,0.0,47.0,652.0,2.0,,,,luther burden,0.0,0.0,,0,0,
2025,2,55,LAC,00-0040727,HarrTr03,tre-harris-1,Tre Harris,False,WR,WR,O,Mississippi,23.0,2025.0,0,0,0,3.0,,3.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,30.0,324.0,1.0,,,,tre harris,0.0,0.0,,0,0,
2025,2,58,LVR,00-0040729,BechJa00,jack-bech-1,Jack Bech,False,WR,WR,O,TCU,22.0,2025.0,0,0,0,2.0,,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,224.0,0.0,1.0,,,jack bech,0.0,0.0,,0,0,
2025,2,60,DEN,00-0040730,HarvRJ00,rj-harvey-1,RJ Harvey,False,RB,RB,O,Central Florida,24.0,2025.0,0,0,0,6.0,,6.0,17.0,0.0,1.0,0.0,0.0,0.0,146.0,540.0,7.0,47.0,356.0,5.0,,,,rj harvey,0.0,0.0,,0,0,
2025,3,69,NWE,00-0040131,WillKy03,kyle-williams-11,Kyle Williams,False,WR,WR,O,Washington St.,22.0,2025.0,0,0,0,2.0,,2.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,10.0,209.0,3.0,,,,kyle williams,0.0,0.0,,0,0,
2025,3,70,DET,00-0040669,TeSlIs00,isaac-teslaa-1,Isaac TeSlaa,False,WR,WR,O,Arkansas,23.0,2025.0,0,0,0,2.0,,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,239.0,6.0,,,,isaac teslaa,0.0,0.0,,0,0,
2025,3,74,DEN,00-0040134,BryaPa00,pat-bryant-1,Pat Bryant,False,WR,WR,O,Illinois,22.0,2025.0,0,0,0,3.0,,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,378.0,1.0,,,,pat bryant,0.0,0.0,,0,0,
2025,3,79,HOU,00-0040138,NoelJa00,jaylin-noel-1,Jaylin Noel,False,WR,WR,O,Iowa St.,23.0,2025.0,0,0,0,2.0,,2.0,17.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,26.0,292.0,2.0,,,,jaylin noel,0.0,0.0,,0,0,
2025,3,83,PIT,00-0040142,JohnKa03,kaleb-johnson-2,Kaleb Johnson,False,RB,RB,O,Iowa,22.0,2025.0,0,0,0,1.0,,1.0,10.0,0.0,0.0,0.0,0.0,0.0,28.0,69.0,0.0,1.0,9.0,0.0,,,,kaleb johnson,0.0,0.0,,0,0,
2025,3,87,GNB,00-0040009,WillSa01,savion-williams-2,Savion Williams,False,WR,WR,O,TCU,23.0,2025.0,0,0,0,1.0,,1.0,12.0,0.0,0.0,0.0,0.0,0.0,11.0,37.0,0.0,10.0,78.0,1.0,,,,savion williams,0.0,0.0,,0,0,
2025,3,102,MIN,00-0040154,FeltTa00,tai-felton-1,Tai Felton,False,WR,WR,O,Maryland,22.0,2025.0,0,0,0,0.0,,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,0.0,5.0,,,tai felton,0.0,0.0,,0,0,
2025,4,103,TEN,00-0040705,DikeCh00,chimere-dike-1,Chimere Dike,False,WR,WR,O,Florida,23.0,2025.0,1,1,0,5.0,,5.0,17.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,0.0,48.0,423.0,4.0,,,,chimere dike,0.0,0.0,,0,0,
2025,4,104,JAX,00-0040719,TuteBh00,bhayshul-tuten-1,Bhayshul Tuten,False,RB,RB,O,Virginia Tech,22.0,2025.0,0,0,0,3.0,,3.0,15.0,0.0,0.0,0.0,0.0,0.0,83.0,307.0,5.0,10.0,79.0,2.0,,,,bhayshul tuten,0.0,0.0,,0,0,
2025,4,105,NYG,00-0040715,SkatCa00,cameron-skattebo-1,Cam Skattebo,False,RB,RB,O,Arizona St.,23.0,2025.0,0,0,0,5.0,,5.0,8.0,0.0,0.0,0.0,0.0,0.0,101.0,410.0,5.0,24.0,207.0,2.0,,,,cam skattebo,0.0,0.0,,0,0,
2025,4,108,LVR,00-0040581,ThorDo00,donte-thornton-1,Dont'e Thornton,False,WR,WR,O,Tennessee,22.0,2025.0,0,0,0,1.0,,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,135.0,0.0,,,,donte thornton,0.0,0.0,,0,0,
2025,4,110,NYJ,00-0040582,SmitAr01,arian-smith-1,Arian Smith,False,WR,WR,O,Georgia,23.0,2025.0,0,0,0,1.0,,1.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,7.0,52.0,0.0,3.0,,,arian smith,0.0,0.0,,0,0,
2025,4,114,CAR,00-0040644,EtieTr01,trevor-etienne-1,Trevor Etienne,False,RB,RB,O,Georgia,21.0,2025.0,0,0,0,1.0,,1.0,17.0,0.0,0.0,0.0,0.0,0.0,20.0,94.0,0.0,3.0,13.0,0.0,,,,trevor etienne,0.0,0.0,,0,0,
2025,4,116,HOU,00-0040583,MarkWo00,joquavious-marks-1,Woody Marks,False,RB,RB,O,USC,24.0,2025.0,0,0,0,6.0,,6.0,16.0,0.0,0.0,0.0,0.0,0.0,196.0,703.0,2.0,24.0,208.0,3.0,,,,woody marks,0.0,0.0,,0,0,
2025,4,117,LAR,00-0040692,HuntJa03,jarquez-hunter-1,Jarquez Hunter,False,RB,RB,O,Auburn,22.0,2025.0,0,0,0,0.0,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,jarquez hunter,0.0,0.0,,0,0,
2025,4,126,CLE,00-0040162,SampDy00,dylan-sampson-1,Dylan Sampson,False,RB,RB,O,Tennessee,20.0,2025.0,0,0,0,3.0,,3.0,15.0,0.0,0.0,0.0,0.0,0.0,65.0,175.0,0.0,33.0,271.0,2.0,,,,dylan sampson,0.0,0.0,,0,0,
2025,4,128,WAS,00-0040164,LaneJa00,jaylin-lane-1,Jaylin Lane,False,WR,WR,O,Virginia Tech,23.0,2025.0,0,0,0,4.0,,4.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,16.0,225.0,0.0,,,,jaylin lane,0.0,0.0,,0,0,
2025,4,133,KAN,00-0040646,RoyaJa00,jalen-royals-1,Jalen Royals,False,WR,WR,O,Utah St.,22.0,2025.0,0,0,0,0.0,,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,,,jalen royals,0.0,0.0,,0,0,
2025,4,136,TEN,00-0040170,AyomEl00,elic-ayomanor-1,Elic Ayomanor,False,WR,WR,O,Stanford,22.0,2025.0,0,0,0,4.0,,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,515.0,4.0,,,,elic ayomanor,0.0,0.0,,0,0,
2025,4,138,SFO,00-0040172,WatkJo00,jordan-watkins-2,Jordan Watkins,False,WR,WR,O,Mississippi,23.0,2025.0,0,0,0,0.0,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,0.0,,,,jordan watkins,0.0,0.0,,0,0,
2025,5,147,SFO,00-0040177,JameJo01,jordan-james-3,Jordan James,False,RB,RB,O,Oregon,21.0,2025.0,0,0,0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,jordan james,0.0,0.0,,0,0,
2025,5,149,DAL,00-0040586,BlueJa01,jaydon-blue-1,Jaydon Blue,False,RB,RB,O,Texas,21.0,2025.0,0,0,0,1.0,,1.0,5.0,0.0,0.0,0.0,0.0,0.0,38.0,129.0,1.0,1.0,5.0,0.0,,,,jaydon blue,0.0,0.0,,0,0,
2025,5,151,IND,00-0040179,GiddDJ00,dj-giddens-1,DJ Giddens,False,RB,RB,O,Kansas St.,22.0,2025.0,0,0,0,1.0,,1.0,9.0,0.0,0.0,0.0,0.0,0.0,26.0,96.0,0.0,0.0,0.0,0.0,,,,dj giddens,0.0,0.0,,0,0,
2025,5,158,LAC,00-0040184,LambKe01,keandre-lambert-smith-1,KeAndre Lambert-Smith,False,WR,WR,O,Auburn,23.0,2025.0,0,0,0,0.0,,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,51.0,1.0,,,,keandre lambert smith,0.0,0.0,,0,0,
2025,5,166,SEA,00-0040648,HortTo00,tory-horton-1,Tory Horton,False,WR,WR,O,Colorado St.,22.0,2025.0,0,0,0,2.0,,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,161.0,5.0,,,,tory horton,0.0,0.0,,0,0,
2025,6,179,MIA,00-0040198,GordOl00,ollie-gordon-1,Ollie Gordon,False,RB,RB,O,Oklahoma St.,21.0,2025.0,0,0,0,2.0,,2.0,17.0,0.0,0.0,0.0,0.0,0.0,70.0,199.0,3.0,7.0,32.0,1.0,2.0,,,ollie gordon,0.0,0.0,,0,0,
2025,6,184,NOR,00-0040202,NealDe00,devin-neal-3,Devin Neal,False,RB,RB,O,Kansas,22.0,2025.0,0,0,0,2.0,,2.0,10.0,0.0,0.0,0.0,0.0,0.0,57.0,206.0,2.0,17.0,104.0,0.0,,,,devin neal,0.0,0.0,,0,0,
2025,6,188,TEN,00-0040205,MullKa00,kalel-mullings-1,Kalel Mullings,False,RB,RB,O,Michigan,22.0,2025.0,0,0,0,0.0,,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,,,kalel mullings,0.0,0.0,,0,0,
2025,6,193,CIN,00-0040208,BrooTa00,tahj-brooks-1,Tahj Brooks,False,RB,RB,O,Texas Tech,23.0,2025.0,0,0,0,0.0,,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,45.0,0.0,1.0,9.0,0.0,5.0,,,tahj brooks,0.0,0.0,,0,0,
2025,6,203,BAL,00-0040075,WestLa01,lajohntay-wester-1,LaJohntay Wester,False,WR,WR,O,Colorado,23.0,2025.0,0,0,0,0.0,,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,lajohntay wester,0.0,0.0,,0,0,
2025,6,208,CAR,00-0040218,HornJi00,jimmy-horn-jr-1,Jimmy Horn,False,WR,WR,O,Colorado,22.0,2025.0,0,0,0,1.0,,1.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,69.0,0.0,11.0,108.0,0.0,,,,jimmy horn,0.0,0.0,,0,0,
2025,7,223,SEA,00-0040651,MartDa02,damien-martinez-1,Damien Martinez,False,RB,RB,O,Miami (FL),21.0,,0,0,0,,,,,,,,,,,,,,,,,,,damien martinez,0.0,0.0,,0,0,
2025,7,228,KAN,00-0040078,SmitBr09,brashard-smith-1,Brashard Smith,False,RB,RB,O,SMU,22.0,2025.0,0,0,0,3.0,,3.0,17.0,0.0,0.0,0.0,0.0,0.0,44.0,151.0,0.0,25.0,172.0,1.0,,,,brashard smith,0.0,0.0,,0,0,
2025,7,233,CHI,00-0040236,MonaKy00,kyle-monangai-1,Kyle Monangai,False,RB,RB,O,Rutgers,23.0,2025.0,0,0,0,6.0,,6.0,17.0,0.0,0.0,0.0,0.0,0.0,169.0,783.0,5.0,18.0,164.0,0.0,,,,kyle monangai,0.0,0.0,,0,0,
2025,7,235,TAM,00-0040237,JohnTe03,tez-johnson-1,Tez Johnson,False,WR,WR,O,Oregon,23.0,2025.0,0,0,0,3.0,,3.0,16.0,0.0,0.0,0.0,0.0,0.0,7.0,22.0,0.0,28.0,322.0,5.0,,,,tez johnson,0.0,0.0,,0,0,
2025,7,236,JAX,00-0040238,AlleLe01,lequint-allen-1,LeQuint Allen,False,RB,RB,O,Syracuse,21.0,2025.0,0,0,0,1.0,,1.0,17.0,0.0,0.0,0.0,0.0,0.0,23.0,94.0,0.0,10.0,54.0,0.0,1.0,,,lequint allen,0.0,0.0,,0,0,
2025,7,238,SEA,00-0040653,WhitRi01,ricky-white-2,Ricky White,False,WR,WR,O,UNLV,23.0,2025.0,0,0,0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,ricky white,0.0,0.0,,0,0,
2025,7,239,DAL,00-0040021,MafaPh00,phil-mafah-1,Phil Mafah,False,RB,RB,O,Clemson,22.0,2025.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0,1.0,2.0,11.0,0.0,,,,phil mafah,0.0,0.0,,0,0,
2025,7,240,BUF,,PratKa00,kaden-prather-1,Kaden Prather,False,WR,WR,O,Maryland,23.0,,0,0,0,,,,,,,,,,,,,,,,,,,kaden prather,0.0,0.0,,0,0,
2025,7,242,LAR,00-0040590,MumpKo00,konata-mumpfield-1,Konata Mumpfield,False,WR,WR,O,Pittsburgh,22.0,2025.0,0,0,0,1.0,,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,92.0,1.0,,,,konata mumpfield,0.0,0.0,,0,0,
2025,7,244,DET,00-0040241,LoveDo00,dominic-lovett-1,Dominic Lovett,False,WR,WR,O,Georgia,22.0,2025.0,0,0,0,0.0,,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,dominic lovett,0.0,0.0,,0,0,
2025,7,245,WAS,00-0040242,CrosJa00,jacory-croskey-merritt-1,Jacory Croskey-Merritt,False,RB,RB,O,Arizona,24.0,2025.0,0,0,0,6.0,,6.0,17.0,0.0,0.0,0.0,0.0,0.0,175.0,805.0,8.0,9.0,68.0,0.0,,,,jacory croskey merritt,0.0,0.0,,0,0,
2025,7,252,SFO,00-0040247,BergJu00,,Junior Bergen,False,WR,WR,O,Montana,,,0,0,0,,,,,,,,,,,,,,,,,,,junior bergen,0.0,0.0,,0,0,
