prospect,position,prospect_college,prospect_pick,prospect_year,comp_rank,comp_player,comp_college,comp_pick,comp_year,similarity_score,comparison_coverage,dominant_category,category_breakdown,hit24,hit12,career_ppg,first_3yr_ppg,nfl_best_season_ppg
Keelan Marion,WR,Miami (FL),0,2026,1,Junior Bergen,Montana,0,2025,85.1,0.369,slap_score,draft_capital=0.10; production=0.00; slap_score=0.81,,,,,
Keelan Marion,WR,Miami (FL),0,2026,2,Bisi Johnson,Colorado State,0,2019,84.4,0.369,slap_score,draft_capital=0.13; production=0.00; slap_score=0.84,,,,,
Keelan Marion,WR,Miami (FL),0,2026,3,Tre McBride,William & Mary,0,2015,83.9,0.404,slap_score,draft_capital=0.15; production=0.11; slap_score=0.91,0.0,0.0,,,
Keelan Marion,WR,Miami (FL),0,2026,4,Dominic Lovett,Georgia,0,2025,83.9,0.369,slap_score,draft_capital=0.17; production=0.00; slap_score=0.86,,,,,
Keelan Marion,WR,Miami (FL),0,2026,5,Konata Mumpfield,Pittsburgh,0,2025,83.6,0.369,slap_score,draft_capital=0.19; production=0.00; slap_score=0.88,,,,,
Keelan Marion,WR,Miami (FL),0,2026,6,Jalen Brooks,South Carolina,0,2023,83.5,0.404,slap_score,draft_capital=0.17; production=0.11; slap_score=0.93,0.0,0.0,2.975,2.975,
Keelan Marion,WR,Miami (FL),0,2026,7,Kaden Prather,Maryland,0,2025,83.3,0.369,slap_score,draft_capital=0.23; production=0.00; slap_score=0.89,,,,,
Keelan Marion,WR,Miami (FL),0,2026,8,Ricky White,UNLV,0,2025,82.9,0.369,slap_score,draft_capital=0.28; production=0.00; slap_score=0.91,,,,,
Keelan Marion,WR,Miami (FL),0,2026,9,Austin Proehl,North Carolina,0,2018,82.0,0.404,slap_score,draft_capital=0.05; production=0.21; slap_score=1.01,0.0,0.0,,,
Keelan Marion,WR,Miami (FL),0,2026,10,Tre Nixon,Central Florida,0,2021,81.5,0.404,slap_score,draft_capital=0.19; production=0.44; slap_score=0.99,0.0,0.0,,,
Kyron Ware-Hudson,WR,Penn State,0,2026,1,Junior Bergen,Montana,0,2025,79.5,0.369,slap_score,draft_capital=0.10; production=0.00; slap_score=1.11,,,,,
Kyron Ware-Hudson,WR,Penn State,0,2026,2,Bisi Johnson,Colorado State,0,2019,78.8,0.369,slap_score,draft_capital=0.13; production=0.00; slap_score=1.15,,,,,
Kyron Ware-Hudson,WR,Penn State,0,2026,3,Tre McBride,William & Mary,0,2015,78.6,0.404,slap_score,draft_capital=0.15; production=0.12; slap_score=1.21,0.0,0.0,,,
Kyron Ware-Hudson,WR,Penn State,0,2026,4,Dominic Lovett,Georgia,0,2025,78.4,0.369,slap_score,draft_capital=0.17; production=0.00; slap_score=1.17,,,,,
Kyron Ware-Hudson,WR,Penn State,0,2026,5,Jalen Brooks,South Carolina,0,2023,78.2,0.404,slap_score,draft_capital=0.17; production=0.10; slap_score=1.23,0.0,0.0,2.975,2.975,
Kyron Ware-Hudson,WR,Penn State,0,2026,6,Konata Mumpfield,Pittsburgh,0,2025,78.0,0.369,slap_score,draft_capital=0.19; production=0.00; slap_score=1.19,,,,,
Kyron Ware-Hudson,WR,Penn State,0,2026,7,Kaden Prather,Maryland,0,2025,77.7,0.369,slap_score,draft_capital=0.23; production=0.00; slap_score=1.20,,,,,
Kyron Ware-Hudson,WR,Penn State,0,2026,8,Ricky White,UNLV,0,2025,77.4,0.369,slap_score,draft_capital=0.28; production=0.00; slap_score=1.22,,,,,
Kyron Ware-Hudson,WR,Penn State,0,2026,9,Austin Proehl,North Carolina,0,2018,76.6,0.404,slap_score,draft_capital=0.05; production=0.20; slap_score=1.32,0.0,0.0,,,
Kyron Ware-Hudson,WR,Penn State,0,2026,10,Tre Nixon,Central Florida,0,2021,76.4,0.404,slap_score,draft_capital=0.19; production=0.44; slap_score=1.30,0.0,0.0,,,
Jared Brown,WR,South Carolina,0,2026,1,Junior Bergen,Montana,0,2025,79.4,0.369,slap_score,draft_capital=0.10; production=0.00; slap_score=1.12,,,,,
Jared Brown,WR,South Carolina,0,2026,2,Jalen Brooks,South Carolina,0,2023,78.8,0.438,slap_score,draft_capital=0.17; production=0.21; slap_score=1.24,0.0,0.0,2.975,2.975,
Jared Brown,WR,South Carolina,0,2026,3,Bisi Johnson,Colorado State,0,2019,78.7,0.369,slap_score,draft_capital=0.13; production=0.00; slap_score=1.16,,,,,
Jared Brown,WR,South Carolina,0,2026,4,Tre McBride,William & Mary,0,2015,78.6,0.438,slap_score,draft_capital=0.15; production=0.40; slap_score=1.22,0.0,0.0,,,
Jared Brown,WR,South Carolina,0,2026,5,Dominic Lovett,Georgia,0,2025,78.2,0.369,slap_score,draft_capital=0.17; production=0.00; slap_score=1.18,,,,,
Jared Brown,WR,South Carolina,0,2026,6,Konata Mumpfield,Pittsburgh,0,2025,77.9,0.369,slap_score,draft_capital=0.19; production=0.00; slap_score=1.19,,,,,
Jared Brown,WR,South Carolina,0,2026,7,Kaden Prather,Maryland,0,2025,77.6,0.369,slap_score,draft_capital=0.23; production=0.00; slap_score=1.21,,,,,
Jared Brown,WR,South Carolina,0,2026,8,Austin Proehl,North Carolina,0,2018,77.5,0.438,slap_score,draft_capital=0.05; production=0.19; slap_score=1.33,0.0,0.0,,,
Jared Brown,WR,South Carolina,0,2026,9,Ricky White,UNLV,0,2025,77.2,0.369,slap_score,draft_capital=0.28; production=0.00; slap_score=1.22,,,,,
Jared Brown,WR,South Carolina,0,2026,10,Mike Strachan,Charleston (WV),0,2021,76.2,0.438,slap_score,draft_capital=0.39; production=0.41; slap_score=1.34,0.0,0.0,,,
Andrel Anthony,WR,Duke,0,2026,1,Junior Bergen,Montana,0,2025,79.1,0.369,slap_score,draft_capital=0.10; production=0.00; slap_score=1.13,,,,,
Andrel Anthony,WR,Duke,0,2026,2,Bisi Johnson,Colorado State,0,2019,78.4,0.369,slap_score,draft_capital=0.13; production=0.00; slap_score=1.17,,,,,
Andrel Anthony,WR,Duke,0,2026,3,Tre McBride,William & Mary,0,2015,78.1,0.404,slap_score,draft_capital=0.15; production=0.22; slap_score=1.23,0.0,0.0,,,
Andrel Anthony,WR,Duke,0,2026,4,Dominic Lovett,Georgia,0,2025,78.0,0.369,slap_score,draft_capital=0.17; production=0.00; slap_score=1.19,,,,,
Andrel Anthony,WR,Duke,0,2026,5,Jalen Brooks,South Carolina,0,2023,77.9,0.404,slap_score,draft_capital=0.17; production=0.00; slap_score=1.25,0.0,0.0,2.975,2.975,
Andrel Anthony,WR,Duke,0,2026,6,Konata Mumpfield,Pittsburgh,0,2025,77.7,0.369,slap_score,draft_capital=0.19; production=0.00; slap_score=1.20,,,,,
Andrel Anthony,WR,Duke,0,2026,7,Kaden Prather,Maryland,0,2025,77.4,0.369,slap_score,draft_capital=0.23; production=0.00; slap_score=1.22,,,,,
Andrel Anthony,WR,Duke,0,2026,8,Ricky White,UNLV,0,2025,77.0,0.369,slap_score,draft_capital=0.28; production=0.00; slap_score=1.23,,,,,
Andrel Anthony,WR,Duke,0,2026,9,Austin Proehl,North Carolina,0,2018,76.4,0.404,slap_score,draft_capital=0.05; production=0.10; slap_score=1.34,0.0,0.0,,,
Andrel Anthony,WR,Duke,0,2026,10,Tre Nixon,Central Florida,0,2021,75.7,0.404,slap_score,draft_capital=0.19; production=0.55; slap_score=1.32,0.0,0.0,,,
Malik McClain,WR,Arizona State,0,2026,1,Junior Bergen,Montana,0,2025,79.1,0.369,slap_score,draft_capital=0.10; production=0.00; slap_score=1.14,,,,,
Malik McClain,WR,Arizona State,0,2026,2,Bisi Johnson,Colorado State,0,2019,78.4,0.369,slap_score,draft_capital=0.13; production=0.00; slap_score=1.17,,,,,
Malik McClain,WR,Arizona State,0,2026,3,Tre McBride,William & Mary,0,2015,78.0,0.404,slap_score,draft_capital=0.15; production=0.24; slap_score=1.23,0.0,0.0,,,
Malik McClain,WR,Arizona State,0,2026,4,Dominic Lovett,Georgia,0,2025,77.9,0.369,slap_score,draft_capital=0.17; production=0.00; slap_score=1.19,,,,,
Malik McClain,WR,Arizona State,0,2026,5,Jalen Brooks,South Carolina,0,2023,77.8,0.404,slap_score,draft_capital=0.17; production=0.02; slap_score=1.26,0.0,0.0,2.975,2.975,
Malik McClain,WR,Arizona State,0,2026,6,Konata Mumpfield,Pittsburgh,0,2025,77.6,0.369,slap_score,draft_capital=0.19; production=0.00; slap_score=1.21,,,,,
Malik McClain,WR,Arizona State,0,2026,7,Kaden Prather,Maryland,0,2025,77.3,0.369,slap_score,draft_capital=0.23; production=0.00; slap_score=1.22,,,,,
Malik McClain,WR,Arizona State,0,2026,8,Ricky White,UNLV,0,2025,76.9,0.369,slap_score,draft_capital=0.28; production=0.00; slap_score=1.24,,,,,
Malik McClain,WR,Arizona State,0,2026,9,Austin Proehl,North Carolina,0,2018,76.4,0.404,slap_score,draft_capital=0.05; production=0.08; slap_score=1.34,0.0,0.0,,,
Malik McClain,WR,Arizona State,0,2026,10,Tre Nixon,Central Florida,0,2021,75.6,0.404,slap_score,draft_capital=0.19; production=0.56; slap_score=1.32,0.0,0.0,,,
Devin Voisin,WR,South Alabama,0,2026,1,Junior Bergen,Montana,0,2025,96.2,0.369,slap_score,draft_capital=0.10; production=0.00; slap_score=0.19,,,,,
Devin Voisin,WR,South Alabama,0,2026,2,Bisi Johnson,Colorado State,0,2019,95.4,0.369,slap_score,draft_capital=0.13; production=0.00; slap_score=0.23,,,,,
Devin Voisin,WR,South Alabama,0,2026,3,Dominic Lovett,Georgia,0,2025,94.9,0.369,slap_score,draft_capital=0.17; production=0.00; slap_score=0.25,,,,,
Devin Voisin,WR,South Alabama,0,2026,4,Konata Mumpfield,Pittsburgh,0,2025,94.5,0.369,slap_score,draft_capital=0.19; production=0.00; slap_score=0.27,,,,,
Devin Voisin,WR,South Alabama,0,2026,5,Tre McBride,William & Mary,0,2015,94.3,0.369,slap_score,draft_capital=0.15; production=0.00; slap_score=0.29,0.0,0.0,,,
Devin Voisin,WR,South Alabama,0,2026,6,Kaden Prather,Maryland,0,2025,94.0,0.369,slap_score,draft_capital=0.23; production=0.00; slap_score=0.28,,,,,
Devin Voisin,WR,South Alabama,0,2026,7,Samori Toure,Nebraska,0,2022,93.9,0.369,slap_score,draft_capital=0.01; production=0.00; slap_score=0.33,0.0,0.0,2.225,2.225,
Devin Voisin,WR,South Alabama,0,2026,8,Jalen Brooks,South Carolina,0,2023,93.9,0.369,slap_score,draft_capital=0.17; production=0.00; slap_score=0.31,0.0,0.0,2.975,2.975,
Devin Voisin,WR,South Alabama,0,2026,9,Ricky White,UNLV,0,2025,93.5,0.369,slap_score,draft_capital=0.28; production=0.00; slap_score=0.30,,,,,
Devin Voisin,WR,South Alabama,0,2026,10,Devaughn Vele,Utah,0,2024,92.7,0.369,draft_capital,draft_capital=0.33; production=0.00; slap_score=0.32,0.0,0.0,8.192308,8.192308,
Max Tomczak,WR,Youngstown State,0,2026,1,Junior Bergen,Montana,0,2025,79.0,0.369,slap_score,draft_capital=0.10; production=0.00; slap_score=1.14,,,,,
Max Tomczak,WR,Youngstown State,0,2026,2,Bisi Johnson,Colorado State,0,2019,78.3,0.369,slap_score,draft_capital=0.13; production=0.00; slap_score=1.17,,,,,
Max Tomczak,WR,Youngstown State,0,2026,3,Dominic Lovett,Georgia,0,2025,77.9,0.369,slap_score,draft_capital=0.17; production=0.00; slap_score=1.20,,,,,
Max Tomczak,WR,Youngstown State,0,2026,4,Konata Mumpfield,Pittsburgh,0,2025,77.6,0.369,slap_score,draft_capital=0.19; production=0.00; slap_score=1.21,,,,,
Max Tomczak,WR,Youngstown State,0,2026,5,Kaden Prather,Maryland,0,2025,77.3,0.369,slap_score,draft_capital=0.23; production=0.00; slap_score=1.22,,,,,
Max Tomczak,WR,Youngstown State,0,2026,6,Tre McBride,William & Mary,0,2015,77.2,0.369,slap_score,draft_capital=0.15; production=0.00; slap_score=1.24,0.0,0.0,,,
Max Tomczak,WR,Youngstown State,0,2026,7,Ricky White,UNLV,0,2025,76.9,0.369,slap_score,draft_capital=0.28; production=0.00; slap_score=1.24,,,,,
Max Tomczak,WR,Youngstown State,0,2026,8,Jalen Brooks,South Carolina,0,2023,76.8,0.369,slap_score,draft_capital=0.17; production=0.00; slap_score=1.26,0.0,0.0,2.975,2.975,
Max Tomczak,WR,Youngstown State,0,2026,9,Samori Toure,Nebraska,0,2022,76.5,0.369,slap_score,draft_capital=0.01; production=0.00; slap_score=1.28,0.0,0.0,2.225,2.225,
Max Tomczak,WR,Youngstown State,0,2026,10,Devaughn Vele,Utah,0,2024,76.3,0.369,slap_score,draft_capital=0.33; production=0.00; slap_score=1.27,0.0,0.0,8.192308,8.192308,
JoJo Earle,WR,UNLV,0,2026,1,Junior Bergen,Montana,0,2025,78.8,0.369,slap_score,draft_capital=0.10; production=0.00; slap_score=1.15,,,,,
JoJo Earle,WR,UNLV,0,2026,2,Bisi Johnson,Colorado State,0,2019,78.1,0.369,slap_score,draft_capital=0.13; production=0.00; slap_score=1.19,,,,,
JoJo Earle,WR,UNLV,0,2026,3,Jalen Brooks,South Carolina,0,2023,77.7,0.438,slap_score,draft_capital=0.17; production=0.41; slap_score=1.27,0.0,0.0,2.975,2.975,
JoJo Earle,WR,UNLV,0,2026,4,Dominic Lovett,Georgia,0,2025,77.6,0.369,slap_score,draft_capital=0.17; production=0.00; slap_score=1.21,,,,,
JoJo Earle,WR,UNLV,0,2026,5,Konata Mumpfield,Pittsburgh,0,2025,77.3,0.369,slap_score,draft_capital=0.19; production=0.00; slap_score=1.23,,,,,
JoJo Earle,WR,UNLV,0,2026,6,Kaden Prather,Maryland,0,2025,77.0,0.369,slap_score,draft_capital=0.23; production=0.00; slap_score=1.24,,,,,
JoJo Earle,WR,UNLV,0,2026,7,Tre McBride,William & Mary,0,2015,76.7,0.438,slap_score,draft_capital=0.15; production=0.70; slap_score=1.25,0.0,0.0,,,
JoJo Earle,WR,UNLV,0,2026,8,Ricky White,UNLV,0,2025,76.6,0.369,slap_score,draft_capital=0.28; production=0.00; slap_score=1.26,,,,,
JoJo Earle,WR,UNLV,0,2026,9,Austin Proehl,North Carolina,0,2018,75.8,0.438,slap_score,draft_capital=0.05; production=0.54; slap_score=1.36,0.0,0.0,,,
JoJo Earle,WR,UNLV,0,2026,10,Mike Strachan,Charleston (WV),0,2021,74.3,0.438,slap_score,draft_capital=0.39; production=0.72; slap_score=1.37,0.0,0.0,,,
Chris Hilton,WR,LSU,0,2026,1,Junior Bergen,Montana,0,2025,85.7,0.369,slap_score,draft_capital=0.10; production=0.00; slap_score=0.77,,,,,
Chris Hilton,WR,LSU,0,2026,2,Bisi Johnson,Colorado State,0,2019,85.0,0.369,slap_score,draft_capital=0.13; production=0.00; slap_score=0.81,,,,,
Chris Hilton,WR,LSU,0,2026,3,Dominic Lovett,Georgia,0,2025,84.6,0.369,slap_score,draft_capital=0.17; production=0.00; slap_score=0.83,,,,,
Chris Hilton,WR,LSU,0,2026,4,Konata Mumpfield,Pittsburgh,0,2025,84.2,0.369,slap_score,draft_capital=0.19; production=0.00; slap_score=0.85,,,,,
Chris Hilton,WR,LSU,0,2026,5,Jalen Brooks,South Carolina,0,2023,84.1,0.404,slap_score,draft_capital=0.17; production=0.13; slap_score=0.89,0.0,0.0,2.975,2.975,
Chris Hilton,WR,LSU,0,2026,6,Tre McBride,William & Mary,0,2015,83.9,0.404,slap_score,draft_capital=0.15; production=0.35; slap_score=0.87,0.0,0.0,,,
Chris Hilton,WR,LSU,0,2026,7,Kaden Prather,Maryland,0,2025,83.9,0.369,slap_score,draft_capital=0.23; production=0.00; slap_score=0.86,,,,,
Chris Hilton,WR,LSU,0,2026,8,Ricky White,UNLV,0,2025,83.5,0.369,slap_score,draft_capital=0.28; production=0.00; slap_score=0.88,,,,,
Chris Hilton,WR,LSU,0,2026,9,Austin Proehl,North Carolina,0,2018,82.8,0.404,slap_score,draft_capital=0.05; production=0.03; slap_score=0.98,0.0,0.0,,,
Chris Hilton,WR,LSU,0,2026,10,Mike Strachan,Charleston (WV),0,2021,81.4,0.404,slap_score,draft_capital=0.39; production=0.35; slap_score=0.99,0.0,0.0,,,
Christian Leary,WR,Western Michigan,0,2026,1,Junior Bergen,Montana,0,2025,78.6,0.369,slap_score,draft_capital=0.10; production=0.00; slap_score=1.16,,,,,
Christian Leary,WR,Western Michigan,0,2026,2,Bisi Johnson,Colorado State,0,2019,77.9,0.369,slap_score,draft_capital=0.13; production=0.00; slap_score=1.20,,,,,
Christian Leary,WR,Western Michigan,0,2026,3,Jalen Brooks,South Carolina,0,2023,77.7,0.438,slap_score,draft_capital=0.17; production=0.37; slap_score=1.28,0.0,0.0,2.975,2.975,
Christian Leary,WR,Western Michigan,0,2026,4,Dominic Lovett,Georgia,0,2025,77.5,0.369,slap_score,draft_capital=0.17; production=0.00; slap_score=1.22,,,,,
Christian Leary,WR,Western Michigan,0,2026,5,Konata Mumpfield,Pittsburgh,0,2025,77.2,0.369,slap_score,draft_capital=0.19; production=0.00; slap_score=1.23,,,,,
Christian Leary,WR,Western Michigan,0,2026,6,Tre McBride,William & Mary,0,2015,77.1,0.438,slap_score,draft_capital=0.15; production=0.59; slap_score=1.26,0.0,0.0,,,
Christian Leary,WR,Western Michigan,0,2026,7,Kaden Prather,Maryland,0,2025,76.8,0.369,slap_score,draft_capital=0.23; production=0.00; slap_score=1.25,,,,,
Christian Leary,WR,Western Michigan,0,2026,8,Ricky White,UNLV,0,2025,76.5,0.369,slap_score,draft_capital=0.28; production=0.00; slap_score=1.26,,,,,
Christian Leary,WR,Western Michigan,0,2026,9,Austin Proehl,North Carolina,0,2018,76.4,0.438,slap_score,draft_capital=0.05; production=0.36; slap_score=1.37,0.0,0.0,,,
Christian Leary,WR,Western Michigan,0,2026,10,Mike Strachan,Charleston (WV),0,2021,74.8,0.438,slap_score,draft_capital=0.39; production=0.60; slap_score=1.38,0.0,0.0,,,
Dacari Collins,WR,Louisville,0,2026,1,Junior Bergen,Montana,0,2025,78.3,0.369,slap_score,draft_capital=0.10; production=0.00; slap_score=1.18,,,,,
Dacari Collins,WR,Louisville,0,2026,2,Bisi Johnson,Colorado State,0,2019,77.6,0.369,slap_score,draft_capital=0.13; production=0.00; slap_score=1.21,,,,,
Dacari Collins,WR,Louisville,0,2026,3,Dominic Lovett,Georgia,0,2025,77.2,0.369,slap_score,draft_capital=0.17; production=0.00; slap_score=1.23,,,,,
Dacari Collins,WR,Louisville,0,2026,4,Jalen Brooks,South Carolina,0,2023,76.9,0.404,slap_score,draft_capital=0.17; production=0.22; slap_score=1.30,0.0,0.0,2.975,2.975,
Dacari Collins,WR,Louisville,0,2026,5,Konata Mumpfield,Pittsburgh,0,2025,76.9,0.369,slap_score,draft_capital=0.19; production=0.00; slap_score=1.25,,,,,
Dacari Collins,WR,Louisville,0,2026,6,Tre McBride,William & Mary,0,2015,76.8,0.404,slap_score,draft_capital=0.15; production=0.44; slap_score=1.27,0.0,0.0,,,
Dacari Collins,WR,Louisville,0,2026,7,Kaden Prather,Maryland,0,2025,76.6,0.369,slap_score,draft_capital=0.23; production=0.00; slap_score=1.26,,,,,
Dacari Collins,WR,Louisville,0,2026,8,Ricky White,UNLV,0,2025,76.2,0.369,slap_score,draft_capital=0.28; production=0.00; slap_score=1.28,,,,,
Dacari Collins,WR,Louisville,0,2026,9,Austin Proehl,North Carolina,0,2018,75.6,0.404,slap_score,draft_capital=0.05; production=0.12; slap_score=1.38,0.0,0.0,,,
Dacari Collins,WR,Louisville,0,2026,10,Mike Strachan,Charleston (WV),0,2021,74.4,0.404,slap_score,draft_capital=0.39; production=0.44; slap_score=1.39,0.0,0.0,,,
Deion Colzie,WR,Miami (OH),0,2026,1,Junior Bergen,Montana,0,2025,78.3,0.369,slap_score,draft_capital=0.10; production=0.00; slap_score=1.18,,,,,
Deion Colzie,WR,Miami (OH),0,2026,2,Bisi Johnson,Colorado State,0,2019,77.6,0.369,slap_score,draft_capital=0.13; production=0.00; slap_score=1.22,,,,,
Deion Colzie,WR,Miami (OH),0,2026,3,Dominic Lovett,Georgia,0,2025,77.1,0.369,slap_score,draft_capital=0.17; production=0.00; slap_score=1.24,,,,,
Deion Colzie,WR,Miami (OH),0,2026,4,Jalen Brooks,South Carolina,0,2023,76.9,0.404,slap_score,draft_capital=0.17; production=0.24; slap_score=1.30,0.0,0.0,2.975,2.975,
Deion Colzie,WR,Miami (OH),0,2026,5,Konata Mumpfield,Pittsburgh,0,2025,76.8,0.369,slap_score,draft_capital=0.19; production=0.00; slap_score=1.25,,,,,
Deion Colzie,WR,Miami (OH),0,2026,6,Tre McBride,William & Mary,0,2015,76.7,0.404,slap_score,draft_capital=0.15; production=0.46; slap_score=1.28,0.0,0.0,,,
Deion Colzie,WR,Miami (OH),0,2026,7,Kaden Prather,Maryland,0,2025,76.5,0.369,slap_score,draft_capital=0.23; production=0.00; slap_score=1.27,,,,,
Deion Colzie,WR,Miami (OH),0,2026,8,Ricky White,UNLV,0,2025,76.1,0.369,slap_score,draft_capital=0.28; production=0.00; slap_score=1.28,,,,,
Deion Colzie,WR,Miami (OH),0,2026,9,Austin Proehl,North Carolina,0,2018,75.6,0.404,slap_score,draft_capital=0.05; production=0.14; slap_score=1.39,0.0,0.0,,,
Deion Colzie,WR,Miami (OH),0,2026,10,Mike Strachan,Charleston (WV),0,2021,74.3,0.404,slap_score,draft_capital=0.39; production=0.46; slap_score=1.40,0.0,0.0,,,
Talyn Shettron,WR,Oklahoma State,0,2026,1,Junior Bergen,Montana,0,2025,99.4,0.369,slap_score,draft_capital=0.01; production=0.00; slap_score=0.03,,,,,
Talyn Shettron,WR,Oklahoma State,0,2026,2,Bisi Johnson,Colorado State,0,2019,98.7,0.369,slap_score,draft_capital=0.03; production=0.00; slap_score=0.07,,,,,
Talyn Shettron,WR,Oklahoma State,0,2026,3,Dominic Lovett,Georgia,0,2025,98.2,0.369,slap_score,draft_capital=0.06; production=0.00; slap_score=0.09,,,,,
Talyn Shettron,WR,Oklahoma State,0,2026,4,Konata Mumpfield,Pittsburgh,0,2025,97.8,0.369,slap_score,draft_capital=0.09; production=0.00; slap_score=0.10,,,,,
Talyn Shettron,WR,Oklahoma State,0,2026,5,Kaden Prather,Maryland,0,2025,97.3,0.369,draft_capital,draft_capital=0.13; production=0.00; slap_score=0.12,,,,,
Talyn Shettron,WR,Oklahoma State,0,2026,6,Ricky White,UNLV,0,2025,96.7,0.369,draft_capital,draft_capital=0.17; production=0.00; slap_score=0.13,,,,,
Talyn Shettron,WR,Oklahoma State,0,2026,7,Jalen Brooks,South Carolina,0,2023,95.8,0.404,production,draft_capital=0.06; production=0.25; slap_score=0.15,0.0,0.0,2.975,2.975,
Talyn Shettron,WR,Oklahoma State,0,2026,8,Austin Proehl,North Carolina,0,2018,95.4,0.404,slap_score,draft_capital=0.05; production=0.15; slap_score=0.24,0.0,0.0,,,
Talyn Shettron,WR,Oklahoma State,0,2026,9,Tre McBride,William & Mary,0,2015,93.6,0.404,production,draft_capital=0.05; production=0.47; slap_score=0.13,0.0,0.0,,,
Talyn Shettron,WR,Oklahoma State,0,2026,10,Richie James,Middle Tenn. St.,0,2018,91.9,0.404,slap_score,draft_capital=0.13; production=0.28; slap_score=0.40,0.0,0.0,9.892857,,
Tobias Merriweather,WR,Utah,0,2026,1,Junior Bergen,Montana,0,2025,77.4,0.369,slap_score,draft_capital=0.10; production=0.00; slap_score=1.22,,,,,
Tobias Merriweather,WR,Utah,0,2026,2,Bisi Johnson,Colorado State,0,2019,76.7,0.369,slap_score,draft_capital=0.13; production=0.00; slap_score=1.26,,,,,
Tobias Merriweather,WR,Utah,0,2026,3,Dominic Lovett,Georgia,0,2025,76.3,0.369,slap_score,draft_capital=0.17; production=0.00; slap_score=1.28,,,,,
Tobias Merriweather,WR,Utah,0,2026,4,Konata Mumpfield,Pittsburgh,0,2025,76.0,0.369,slap_score,draft_capital=0.19; production=0.00; slap_score=1.30,,,,,
Tobias Merriweather,WR,Utah,0,2026,5,Kaden Prather,Maryland,0,2025,75.7,0.369,slap_score,draft_capital=0.23; production=0.00; slap_score=1.31,,,,,
Tobias Merriweather,WR,Utah,0,2026,6,Jalen Brooks,South Carolina,0,2023,75.5,0.404,slap_score,draft_capital=0.17; production=0.47; slap_score=1.34,0.0,0.0,2.975,2.975,
Tobias Merriweather,WR,Utah,0,2026,7,Ricky White,UNLV,0,2025,75.3,0.369,slap_score,draft_capital=0.28; production=0.00; slap_score=1.33,,,,,
Tobias Merriweather,WR,Utah,0,2026,8,Tre McBride,William & Mary,0,2015,75.1,0.404,slap_score,draft_capital=0.15; production=0.69; slap_score=1.32,0.0,0.0,,,
Tobias Merriweather,WR,Utah,0,2026,9,Austin Proehl,North Carolina,0,2018,74.4,0.404,slap_score,draft_capital=0.05; production=0.37; slap_score=1.43,0.0,0.0,,,
Tobias Merriweather,WR,Utah,0,2026,10,Mike Strachan,Charleston (WV),0,2021,72.7,0.404,slap_score,draft_capital=0.39; production=0.69; slap_score=1.44,0.0,0.0,,,
